발생장소_시도,관측일,평균기온,일최고기온,일최고기온시각,일최저기온,일최저기온시각,일평균현지기압,일최고현지기압,일최고현지기압시각,일최저현지기압,일최저현지기압시각,일평균해면기압,일최고해면기압,일최고해면기압시각,일최저해면기압,일최저해면기압시각,일평균상대습도,일최소상대습도,일최소상대습도시각,일평균수증기압,일최고수증기압,일최고수증기압시각,일최저수증기압,일최저수증기압시각,일평균풍속,일합성풍속,일합성풍향,일최대풍속,일최대풍속시각,일최대풍속풍향,일최대순간풍속,일최대순간풍속시각,일최대순간풍속풍향,풍정합,일최다풍향,일강수량,10분최다강수량,10분최다강수량시각,1시간최다강수량,1시간최다강수량시각,9_9 강수량,일최심신적설,일최심신적설시각,일최심적설,일최심적설시각,합계깊이신적설,일평균전운량,일평균중하층운량,최저운고,최저운고시각,최다운량,최다운량시각,일합계일조시간,일합계일사량,일합계소형증발량,일합계대형증발량,일평균지면온도,일평균이슬점온도
강원,20160322,8.715384615384615,15.569230769230769,1351.076923076923,2.1538461538461537,1260.923076923077,990.8,993.8692307692307,700.3076923076923,987.623076923077,1548.7692307692307,1017.5769230769231,1021.0076923076923,733.0769230769231,1013.6461538461538,1545.8461538461538,49.323076923076925,19.692307692307693,1295.2307692307693,5.007692307692308,7.053846153846154,1238.4615384615386,3.2384615384615385,1384.6153846153845,2.169230769230769,1.1615384615384614,240.42307692307693,5.484615384615385,1372.8461538461538,223.84615384615384,9.430769230769231,1291.1538461538462,274.61538461538464,1873.923076923077,240.76923076923077,,,,,,0.4,,,,,,5.95,1.65,22.5,1600.0,9.5,1750.0,6.9,13.76,2.7,,8.923076923076923,
경북,20160322,10.666666666666666,18.913333333333334,1443.5333333333333,2.0933333333333333,577.8,1003.1866666666666,1006.7666666666667,150.8,999.7866666666666,1583.3333333333333,1017.3066666666667,1021.2266666666667,153.06666666666666,1013.42,1594.2666666666667,46.27333333333333,14.266666666666667,1421.7333333333333,5.28,7.526666666666667,1053.3333333333333,3.18,1493.3333333333333,2.7333333333333334,1.72,272.4266666666667,5.760000000000001,1496.0666666666666,239.33333333333334,9.366666666666667,1446.2,232.66666666666666,2347.6666666666665,210.0,,,,,,,,,,,,4.4,0.125,22.5,500.0,8.0,1125.0,9.44,19.52,5.766666666666667,,12.020000000000001,
강원,20160323,5.092307692307693,9.507692307692308,1054.6153846153845,1.4384615384615385,1979.2307692307693,992.9846153846154,996.2307692307693,2333.0,990.8846153846154,1025.3846153846155,1020.2153846153846,1023.9153846153846,2333.6923076923076,1017.7538461538461,1009.4615384615385,70.27692307692308,48.53846153846154,985.7692307692307,5.9692307692307685,7.076923076923077,1192.3076923076924,4.7,1407.6923076923076,1.7000000000000002,1.0307692307692309,132.34615384615384,4.223076923076923,1721.3846153846155,106.92307692307692,7.376923076923077,1811.6153846153845,103.84615384615384,1475.3846153846155,152.30769230769232,3.9583333333333335,,,,,4.4,,,,,,8.1,6.35,9.0,700.0,9.5,1200.0,3.1384615384615384,8.64,1.2,,6.976923076923077,
경북,20160323,8.073333333333332,12.866666666666667,1281.4,4.58,1867.0,1004.7666666666667,1007.8066666666667,2337.3333333333335,1002.5733333333334,1170.2666666666667,1019.06,1022.3266666666666,2343.2,1016.6333333333333,1174.8,57.45333333333333,33.53333333333333,1271.0666666666666,6.026666666666667,7.193333333333333,1153.3333333333333,4.666666666666667,1213.3333333333333,2.8466666666666667,2.2066666666666666,139.54,5.72,1447.7333333333333,165.33333333333334,8.84,1599.3333333333333,138.66666666666666,2454.6666666666665,176.0,1.2555555555555555,,,,,1.6,,,,,,7.8,4.45,8.5,1825.0,9.75,1775.0,4.680000000000001,13.4125,3.6666666666666665,,11.093333333333334,
경북,20160324,5.986666666666666,10.873333333333333,1361.6,1.2933333333333332,707.4,1010.0066666666667,1012.5933333333334,2202.866666666667,1007.64,39.2,1024.5066666666667,1027.2266666666667,2204.0666666666666,1022.08,335.8,58.36666666666667,31.066666666666666,1286.1333333333334,5.260000000000001,6.873333333333333,393.3333333333333,3.893333333333333,1346.6666666666667,2.6733333333333333,2.06,83.72666666666666,5.586666666666667,1426.0,89.33333333333333,9.086666666666668,1582.1333333333334,96.66666666666667,2310.266666666667,85.33333333333333,0.7250000000000001,,,,,0.1,,,,,,5.8,5.4,8.25,525.0,9.0,325.0,6.526666666666667,12.989999999999998,3.266666666666667,,9.866666666666667,
강원,20160324,4.153846153846154,9.276923076923076,1409.1538461538462,-0.823076923076923,514.6153846153846,997.676923076923,999.3692307692307,1905.0,995.7461538461539,820.0,1025.1846153846154,1027.0384615384614,1895.3076923076924,1023.0076923076923,976.9230769230769,62.05384615384616,36.76923076923077,1385.1538461538462,4.8,5.8076923076923075,753.8461538461538,3.8153846153846156,1176.923076923077,1.646153846153846,0.9307692307692308,185.86153846153846,4.076923076923077,1411.6923076923076,210.0,7.276923076923077,1378.6153846153845,166.15384615384616,1427.0,169.23076923076923,0.17142857142857143,,,,,0.0,,,,,,4.6,3.95,10.0,700.0,9.0,1300.0,7.053846153846154,13.8,2.25,,7.253846153846154,
경북,20160325,5.333333333333333,9.526666666666667,1351.4666666666667,2.1599999999999997,1035.4,1010.14,1012.4533333333333,33.4,1008.2800000000001,1668.6666666666667,1024.6666666666667,1027.1133333333335,39.46666666666667,1022.5933333333334,1607.7333333333333,67.88000000000001,44.93333333333333,1233.6666666666667,5.98,6.973333333333333,1346.6666666666667,5.0600000000000005,713.3333333333334,1.5533333333333335,0.7066666666666667,133.26666666666668,4.04,1297.1333333333334,144.66666666666666,6.506666666666666,1355.8666666666666,136.0,1347.9333333333334,171.33333333333334,0.64,,,,,0.06666666666666667,,,,,,7.35,6.3999999999999995,9.5,600.0,9.5,825.0,2.7333333333333334,8.66,1.5999999999999999,,8.086666666666666,
강원,20160325,4.384615384615385,9.415384615384616,1402.7692307692307,0.6,848.0,996.8538461538462,999.2307692307693,72.6923076923077,994.9769230769232,1489.5384615384614,1024.2615384615385,1026.9384615384615,57.53846153846154,1021.9769230769232,1776.6923076923076,67.36923076923077,41.46153846153846,1332.923076923077,5.5,6.376923076923077,1584.6153846153845,4.638461538461538,1100.0,1.2692307692307692,0.49230769230769234,179.9923076923077,3.9692307692307693,1336.4615384615386,225.3846153846154,6.7846153846153845,1378.8461538461538,203.07692307692307,1112.7692307692307,173.07692307692307,0.4222222222222222,,,,,0.0,,,,,,5.4,4.8,10.0,300.0,9.0,600.0,4.2615384615384615,13.34,2.45,,6.684615384615385,
경북,20160326,5.8533333333333335,12.433333333333334,1370.0666666666666,1.0866666666666667,811.9333333333333,1006.6266666666667,1009.6533333333333,1.0,1004.3866666666667,1691.2,1021.06,1024.2866666666666,1.8666666666666667,1018.4933333333333,1691.2,68.52,29.733333333333334,1351.1333333333334,6.006666666666666,7.38,1066.6666666666667,4.173333333333334,1320.0,1.6666666666666667,0.76,196.53333333333333,4.6,1377.2,193.33333333333334,7.306666666666667,1408.1333333333334,191.33333333333334,1437.5333333333333,220.66666666666666,1.7,,,,,0.95,,,,,,5.8,5.3,7.5,975.0,10.0,925.0,6.366666666666666,13.9325,2.6333333333333333,,8.906666666666666,
강원,20160326,5.246153846153846,12.046153846153846,1399.6153846153845,-0.6153846153846154,506.6923076923077,993.5153846153846,996.0769230769231,177.76923076923077,991.2230769230769,1849.7692307692307,1020.8307692307692,1023.8384615384615,179.6153846153846,1017.8153846153847,1820.923076923077,60.05384615384616,27.46153846153846,1345.923076923077,4.9692307692307685,6.199999999999999,1046.1538461538462,3.623076923076923,1315.3846153846155,1.3692307692307693,0.5,166.75384615384615,3.5615384615384613,1353.7692307692307,214.6153846153846,5.792307692307692,1355.0,218.46153846153845,1186.1538461538462,222.30769230769232,0.05,,,,,,,,,,,1.3,1.3,10.0,1100.0,4.0,1650.0,8.938461538461539,20.028,3.5,,8.223076923076924,
경북,20160327,7.3933333333333335,14.833333333333334,1439.4,0.08000000000000002,504.73333333333335,1004.4333333333333,1006.3333333333334,1411.7333333333333,1002.1,1568.0,1018.7866666666666,1020.84,1255.8666666666666,1015.9933333333333,1571.4,51.693333333333335,22.066666666666666,1369.3333333333333,4.826666666666667,6.513333333333334,866.6666666666666,3.2800000000000002,1066.6666666666667,2.2800000000000002,1.6071428571428572,269.87142857142857,5.153333333333333,1525.5333333333333,240.0,8.620000000000001,1374.5333333333333,276.6666666666667,1970.4,273.57142857142856,,,,,,,,,,,,1.375,1.225,9.25,650.0,6.75,700.0,9.28,15.9625,4.533333333333333,,10.026666666666667,
강원,20160327,7.0076923076923086,13.776923076923076,1437.3076923076924,-0.36153846153846164,463.6923076923077,991.5076923076923,993.3307692307692,1622.6153846153845,989.2153846153846,1542.6153846153845,1018.5384615384615,1020.7846153846154,1140.5384615384614,1015.4000000000001,1539.4615384615386,47.02307692307692,22.923076923076923,1470.1538461538462,4.3769230769230765,5.6692307692307695,1015.3846153846154,3.4153846153846152,1469.2307692307693,1.776923076923077,1.1538461538461537,237.64615384615385,4.823076923076924,1578.6923076923076,233.07692307692307,8.007692307692308,1554.6923076923076,236.15384615384616,1542.6153846153845,253.07692307692307,,,,,,,,,,,,0.7,0.7,10.0,1300.0,3.5,1650.0,10.315384615384614,19.65,4.4,,8.592307692307692,
경북,20160328,9.633333333333333,17.94,1444.7333333333333,1.3466666666666667,626.6,1006.2933333333333,1008.0933333333334,889.5333333333333,1004.0933333333334,1604.5333333333333,1020.56,1022.5333333333333,848.4666666666667,1017.9133333333333,1592.8,36.29333333333333,13.4,1435.7333333333333,3.933333333333333,5.34,980.0,2.6133333333333337,1306.6666666666667,2.1,1.38,266.03333333333336,4.819999999999999,1275.1333333333334,241.33333333333334,7.793333333333334,1237.9333333333334,245.33333333333334,1809.1333333333334,253.33333333333334,,,,,,,,,,,,0.225,0.025,8.0,1000.0,1.5,150.0,11.113333333333333,20.5525,5.3,,11.96,
강원,20160328,9.4,16.807692307692307,1408.8461538461538,1.3076923076923077,524.7692307692307,993.176923076923,995.2076923076924,879.6153846153846,990.823076923077,1677.923076923077,1019.9692307692308,1022.6692307692308,808.9230769230769,1016.8923076923077,1635.6153846153845,36.8,15.76923076923077,1493.3076923076924,3.9076923076923076,5.261538461538462,1038.4615384615386,3.0384615384615383,1746.1538461538462,1.823076923076923,1.1,241.52307692307693,4.7153846153846155,1518.3076923076924,210.76923076923077,7.9923076923076914,1433.4615384615386,216.15384615384616,1578.6153846153845,181.53846153846155,,,,,,,,,,,,1.65,0.0,,,6.5,0.0,10.792307692307693,21.498,5.05,,10.276923076923076,
경북,20160329,12.046666666666665,19.0,1475.8666666666666,3.7733333333333334,420.3333333333333,1004.4466666666667,1007.34,520.6666666666666,1001.4133333333334,1685.8,1018.4866666666666,1021.8466666666667,562.2,1015.1,1677.3333333333333,43.35333333333333,20.666666666666668,1210.4,5.806666666666667,7.833333333333333,606.6666666666666,3.82,706.6666666666666,2.646666666666667,2.18,236.18666666666667,6.046666666666667,1454.0,251.33333333333334,10.533333333333333,1566.4666666666667,247.33333333333334,2288.6666666666665,222.66666666666666,,,,,,,,,,,,5.075,0.0,,,8.0,975.0,6.026666666666667,14.7975,4.966666666666667,,12.646666666666667,
강원,20160329,12.13076923076923,18.446153846153845,1502.3846153846155,5.3538461538461535,635.5384615384615,990.0230769230768,993.4384615384616,93.46153846153847,986.2307692307693,1675.2307692307693,1016.4384615384616,1020.5153846153846,292.7692307692308,1012.0461538461539,1632.4615384615386,41.7,23.0,883.4615384615385,5.676923076923076,8.084615384615384,1092.3076923076924,3.8307692307692305,300.0,3.338461538461538,2.9153846153846152,249.92307692307693,7.43076923076923,1327.923076923077,251.53846153846155,13.907692307692308,1495.6923076923076,250.0,2888.846153846154,247.69230769230768,0.3625,,,,,0.7999999999999999,,,,,,6.5,3.0,10.0,1100.0,9.5,1050.0,5.8076923076923075,13.796000000000001,4.199999999999999,,11.453846153846154,
경북,20160330,13.4,20.759999999999998,1423.1333333333334,6.753333333333333,857.6666666666666,1004.5866666666666,1006.5733333333334,829.5333333333333,1002.1266666666667,1189.0666666666666,1018.58,1020.7800000000001,863.4666666666667,1015.8,1392.0666666666666,45.026666666666664,16.733333333333334,1346.8666666666666,6.3133333333333335,8.993333333333334,680.0,4.006666666666667,1353.3333333333333,2.32,1.4200000000000002,258.49333333333334,5.76,1493.0,250.0,9.666666666666666,1494.3333333333333,258.6666666666667,1991.8666666666666,247.33333333333334,,,,,,,,,,,,2.45,0.125,8.0,750.0,6.75,350.0,10.479999999999999,19.375,4.8,,15.693333333333333,
강원,20160330,11.992307692307692,18.361538461538462,1424.4615384615386,5.584615384615384,771.1538461538462,991.7538461538461,993.3461538461538,835.5384615384615,989.4538461538461,858.3076923076923,1018.2153846153846,1020.3615384615385,764.7692307692307,1015.4615384615385,1316.2307692307693,44.099999999999994,19.0,1495.6923076923076,5.676923076923076,8.523076923076923,630.7692307692307,3.569230769230769,1815.3846153846155,2.3692307692307693,1.5846153846153848,257.7076923076923,6.269230769230769,1288.3076923076924,265.38461538461536,11.384615384615385,1198.4615384615386,238.46153846153845,2047.6923076923076,255.3846153846154,0.0,,,,,,,,,,,1.3499999999999999,1.15,8.5,900.0,6.0,1000.0,10.338461538461539,21.098,5.15,,13.553846153846154,
경북,20160331,11.666666666666666,20.173333333333336,1455.8666666666666,3.7666666666666666,691.5333333333333,1002.1933333333333,1004.5071428571429,68.85714285714286,999.5285714285714,1615.7142857142858,1016.5266666666666,1019.5266666666666,109.73333333333333,1013.8266666666666,1671.8,42.81333333333334,15.866666666666667,1416.7333333333333,5.346666666666667,7.180000000000001,1546.6666666666667,3.506666666666667,1320.0,1.5533333333333335,0.7666666666666667,224.07333333333332,3.9733333333333336,1218.9333333333334,210.66666666666666,6.1866666666666665,995.6666666666666,203.33333333333334,1335.8,194.66666666666666,,,,,,,,,,,,5.625,0.1,10.0,900.0,8.75,1225.0,6.373333333333333,14.7025,4.6000000000000005,,13.393333333333334,
강원,20160331,12.26923076923077,20.46923076923077,1497.923076923077,3.7846153846153845,596.3076923076923,989.6615384615385,992.8076923076923,41.38461538461539,987.0230769230768,1577.4615384615386,1016.0384615384615,1019.8846153846154,62.07692307692308,1012.376923076923,1586.4615384615386,34.607692307692304,15.153846153846153,1247.1538461538462,4.430769230769231,5.838461538461539,1346.1538461538462,3.1538461538461537,1053.8461538461538,1.4153846153846152,0.6538461538461539,194.46153846153845,4.130769230769231,1397.3076923076924,214.6153846153846,6.8307692307692305,1255.7692307692307,226.92307692307693,1221.3846153846155,188.46153846153845,,,,,,,,,,,,4.25,0.0,,,7.5,1350.0,9.284615384615385,17.838,4.7,,12.86923076923077,
경북,20160401,12.266666666666667,21.866666666666667,1385.2666666666667,2.8333333333333335,605.0666666666667,1001.5733333333334,1004.8933333333333,2304.9333333333334,999.0400000000001,999.7333333333333,1015.9533333333333,1019.56,2312.0666666666666,1012.9933333333333,1046.2666666666667,53.013333333333335,19.133333333333333,1240.9333333333334,6.760000000000001,8.953333333333335,1240.0,4.180000000000001,1266.6666666666667,1.98,1.04,95.92,4.78,1403.0,132.66666666666666,7.486666666666666,1408.8666666666666,130.0,1709.1333333333334,187.33333333333334,,,,,,,,,,,,0.95,0.375,9.0,800.0,5.0,1100.0,10.793333333333333,19.995,5.266666666666667,2.8666666666666667,15.613333333333333,
강원,20160401,11.46923076923077,21.04615384615385,1202.4615384615386,3.2384615384615385,1110.1538461538462,989.8076923076923,992.6538461538462,2327.5384615384614,986.6076923076923,1005.1538461538462,1016.2538461538461,1019.5923076923077,2328.6923076923076,1012.0076923076923,1162.3076923076924,49.46153846153846,18.0,1018.7692307692307,5.9,7.730769230769231,1292.3076923076924,3.8615384615384616,984.6153846153846,1.723076923076923,1.1076923076923078,172.23846153846154,4.823076923076924,1406.076923076923,225.3846153846154,7.953846153846153,1413.3846153846155,205.3846153846154,1479.2307692307693,184.6153846153846,,,,,,,,,,,,4.05,2.4,10.0,1350.0,8.0,1650.0,9.407692307692308,18.278,3.9,2.9,13.915384615384616,
강원,20160402,12.76923076923077,20.069230769230767,1452.923076923077,4.792307692307692,574.0,991.3923076923077,993.4384615384616,1266.3846153846155,988.2076923076924,1579.2307692307693,1017.5923076923077,1020.5307692307692,661.8461538461538,1013.5076923076923,1573.3076923076924,53.215384615384615,30.076923076923077,1306.3076923076924,7.107692307692307,8.6,976.9230769230769,5.3538461538461535,892.3076923076923,1.876923076923077,1.2384615384615383,202.23076923076923,5.523076923076923,1415.8461538461538,211.53846153846155,9.415384615384616,1459.4615384615386,210.0,1620.3846153846155,188.46153846153845,,,,,,,,,,,,5.25,2.75,10.0,950.0,9.5,1200.0,9.4,19.266,4.15,2.1,15.061538461538463,
경북,20160402,13.860000000000001,22.073333333333334,1505.7333333333333,4.760000000000001,526.6666666666666,1003.8266666666666,1005.8199999999999,711.4,1000.7266666666667,1641.0,1018.14,1020.6266666666667,629.2,1014.5400000000001,1641.6,58.35333333333333,28.266666666666666,1682.9333333333334,8.526666666666667,10.233333333333333,1493.3333333333333,6.4399999999999995,1026.6666666666667,1.9533333333333334,1.0866666666666667,242.46,5.286666666666666,1596.1333333333334,222.0,8.52,1612.4666666666667,222.66666666666666,1688.2666666666667,218.66666666666666,,,,,,,,,,,,4.875,1.575,7.0,933.3333333333334,8.0,950.0,8.553333333333335,14.870000000000001,5.966666666666666,3.8666666666666667,16.466666666666665,
강원,20160403,9.315384615384614,12.8,686.0769230769231,6.576923076923077,2129.4615384615386,991.9615384615385,994.823076923077,935.6923076923077,989.323076923077,2077.769230769231,1018.676923076923,1021.5615384615384,919.0769230769231,1016.0923076923077,2112.3846153846152,78.3923076923077,49.76923076923077,505.3076923076923,9.076923076923077,10.653846153846153,1030.7692307692307,7.06923076923077,800.0,1.4153846153846152,0.8153846153846154,114.04615384615384,3.869230769230769,1324.1538461538462,152.30769230769232,6.438461538461539,1471.3846153846155,143.84615384615384,1221.6153846153845,189.23076923076923,2.4615384615384617,0.37692307692307697,1653.8181818181818,1.0846153846153845,1658.6666666666667,2.2333333333333334,,,,,,9.25,6.5,8.5,1150.0,10.0,700.0,0.03076923076923077,4.532,0.5,0.3,10.307692307692308,
경북,20160403,11.093333333333334,16.273333333333333,766.5333333333333,8.073333333333332,1651.4666666666667,1003.3666666666667,1005.7800000000001,534.9333333333333,1001.14,2198.4,1017.8466666666667,1020.2733333333333,528.7333333333333,1015.7,2240.6,79.44,46.0,628.0,10.286666666666667,12.733333333333333,1200.0,7.806666666666667,540.0,2.1,1.4200000000000002,162.51999999999998,4.893333333333333,1019.7333333333333,148.0,7.526666666666667,993.0,170.66666666666666,1807.2,202.0,11.373333333333333,0.88,1575.4666666666667,2.8866666666666663,1614.1333333333334,12.1,,,,,,9.375,6.325,5.5,1050.0,10.0,675.0,0.11333333333333333,4.1325,0.9666666666666667,0.5666666666666667,12.193333333333333,
강원,20160404,10.284615384615384,16.46153846153846,1456.076923076923,4.8076923076923075,537.8461538461538,987.0230769230768,989.5230769230768,203.07692307692307,984.3461538461538,1648.2307692307693,1013.5384615384615,1016.4615384615385,257.7692307692308,1010.2692307692307,1658.3076923076924,67.0153846153846,38.61538461538461,1246.923076923077,7.746153846153846,9.707692307692309,923.0769230769231,5.8307692307692305,1169.2307692307693,1.6153846153846154,0.7,152.06153846153845,4.453846153846154,1580.5384615384614,213.84615384615384,7.1692307692307695,1590.5384615384614,213.07692307692307,1393.5384615384614,206.92307692307693,0.15,0.05,,0.05,,,,,,,,3.9000000000000004,2.0,10.0,1000.0,7.0,1600.0,8.484615384615385,19.68,4.0,2.55,13.546153846153846,
경북,20160404,9.746666666666666,12.82,1531.5333333333333,7.140000000000001,1572.2666666666667,999.7533333333333,1001.3666666666667,1164.8,998.2866666666666,1045.1333333333334,1014.24,1016.0066666666667,1161.4666666666667,1012.64,1040.0666666666666,84.99333333333334,64.86666666666666,1527.9333333333334,10.126666666666667,11.24,840.0,9.086666666666668,1366.6666666666667,1.7266666666666666,0.94,113.52,4.406666666666666,1118.4,117.33333333333333,7.046666666666667,1125.4666666666667,132.0,1499.2666666666667,148.66666666666666,3.746666666666667,0.68,317.07142857142856,1.48,294.53333333333336,0.0,,,,,,8.175,5.949999999999999,6.5,175.0,10.0,100.0,1.4333333333333333,6.2775,1.8,0.8333333333333334,11.246666666666666,
경북,20160405,12.513333333333332,20.19333333333333,1514.9333333333334,5.266666666666667,610.3333333333334,1000.7266666666667,1002.7733333333333,2168.6666666666665,998.4133333333334,1525.3333333333333,1015.0866666666666,1017.3333333333334,2189.6666666666665,1012.2933333333333,1536.4666666666667,53.53333333333333,15.8,1629.6,6.8,10.72,733.3333333333334,3.7733333333333334,1753.3333333333333,2.393333333333333,1.7666666666666666,262.17333333333335,5.553333333333333,1366.7333333333333,258.0,9.18,1374.6666666666667,266.0,2070.8,262.6666666666667,,,,,,,,,,,,2.825,0.675,16.0,500.0,7.75,1000.0,10.26,21.895,6.0,3.3666666666666667,14.233333333333333,
강원,20160405,12.669230769230769,20.284615384615385,1486.2307692307693,3.8076923076923075,502.0,988.0923076923077,990.676923076923,2342.153846153846,985.4923076923077,1496.3846153846155,1014.3923076923077,1017.2923076923076,2345.846153846154,1010.8846153846154,1508.8461538461538,38.46923076923077,13.153846153846153,1298.076923076923,4.938461538461539,7.8307692307692305,392.3076923076923,2.9923076923076923,1246.1538461538462,2.2615384615384615,1.3692307692307693,250.42307692307693,5.8538461538461535,1588.3076923076924,249.23076923076923,10.315384615384614,1597.6153846153845,254.6153846153846,1949.923076923077,235.3846153846154,,,,,,,,,,,,0.9,0.0,,,4.5,1500.0,10.946153846153846,22.94,4.65,2.75,14.846153846153847,
강원,20160406,13.261538461538462,20.54615384615385,1369.4615384615386,5.492307692307692,752.9230769230769,989.5230769230768,993.7461538461539,782.1538461538462,984.9692307692308,2317.4615384615386,1015.7538461538461,1020.8615384615385,759.3076923076923,1011.0307692307692,2158.230769230769,47.45384615384615,17.46153846153846,1133.0,6.561538461538461,10.261538461538462,384.61538461538464,3.776923076923077,1161.5384615384614,1.5538461538461539,0.5769230769230769,185.53846153846155,4.923076923076923,1446.3846153846155,201.53846153846155,8.207692307692309,1871.6153846153845,210.76923076923077,1350.6923076923076,147.69230769230768,2.32,0.64,2308.7,1.7899999999999998,2270.9,11.6,,,,,,7.2,2.65,9.0,450.0,10.0,2100.0,7.630769230769231,17.454,3.7,2.3,14.646153846153847,
경북,20160406,13.16,21.053333333333335,1312.9333333333334,5.753333333333333,1146.5333333333333,1002.3266666666666,1005.9,866.3333333333334,997.8333333333334,2195.4,1016.6866666666666,1020.5400000000001,813.6666666666666,1012.2866666666666,2153.6666666666665,52.373333333333335,17.733333333333334,1232.1333333333334,7.22,11.546666666666665,1373.3333333333333,4.373333333333333,1166.6666666666667,1.9466666666666665,0.8066666666666666,153.30666666666667,4.86,1307.2,162.66666666666666,8.046666666666667,1427.6,178.66666666666666,1676.2666666666667,158.0,7.4399999999999995,1.16,2302.6428571428573,4.8133333333333335,2260.9285714285716,31.7,,,,,,7.725,3.1999999999999997,7.75,1675.0,10.0,1775.0,6.28,15.15,3.4666666666666663,2.433333333333333,14.08,
경북,20160407,12.1,17.133333333333333,1535.7333333333333,8.646666666666667,659.8666666666667,994.1,999.3,1568.9333333333334,990.6800000000001,752.1333333333333,1008.3933333333333,1013.7133333333334,1887.0,1005.02,752.1333333333333,84.5,58.93333333333333,1617.7333333333333,11.753333333333334,13.366666666666667,1513.3333333333333,10.246666666666666,586.6666666666666,2.1533333333333333,1.2866666666666666,264.4533333333333,5.073333333333333,1284.6,209.33333333333334,8.173333333333334,1233.6666666666667,247.33333333333334,1856.4,226.0,30.7,1.7933333333333332,89.73333333333333,6.66,84.93333333333334,1.9000000000000001,,,,,,8.875,5.85,5.5,200.0,10.0,100.0,2.506666666666667,8.465,2.033333333333333,1.3333333333333333,13.2,
강원,20160407,13.0,18.6,1741.6923076923076,9.407692307692308,456.6923076923077,982.2153846153846,986.7538461538461,1449.8461538461538,979.9153846153846,956.0769230769231,1008.2692307692307,1013.1538461538462,1453.5384615384614,1005.623076923077,1226.5384615384614,75.3076923076923,43.15384615384615,1804.3076923076924,10.830769230769231,12.546153846153846,961.5384615384615,8.63076923076923,1400.0,1.7153846153846155,0.8384615384615385,220.06923076923078,4.538461538461538,1566.7692307692307,236.92307692307693,7.6461538461538465,1638.8461538461538,235.3846153846154,1477.076923076923,201.53846153846155,16.515384615384615,0.8999999999999999,-51.69230769230769,3.3923076923076922,173.69230769230768,0.5,,,,,,5.6,3.65,8.0,650.0,10.0,100.0,5.615384615384615,14.309999999999999,3.5,1.95,14.161538461538461,
강원,20160408,14.223076923076924,20.83076923076923,1474.6153846153845,7.130769230769231,559.0,986.7615384615384,989.0999999999999,857.0769230769231,983.7615384615384,1603.5384615384614,1012.876923076923,1015.9230769230769,790.0,1009.2230769230769,1597.3076923076924,47.56923076923077,16.615384615384617,1680.1538461538462,6.869230769230769,10.307692307692308,584.6153846153846,3.769230769230769,1723.076923076923,2.9076923076923076,2.269230769230769,257.2076923076923,7.361538461538462,1590.6923076923076,254.6153846153846,14.207692307692307,1635.076923076923,259.2307692307692,2507.769230769231,253.07692307692307,,,,,,,,,,,,0.7000000000000001,0.7000000000000001,8.5,1100.0,5.5,1100.0,10.046153846153846,21.604,6.55,5.8,14.53076923076923,
경북,20160408,15.953333333333335,23.040000000000003,1470.0666666666666,8.073333333333332,478.53333333333336,999.4533333333333,1001.4533333333333,914.0,997.3199999999999,1674.9333333333334,1013.6133333333333,1015.8666666666667,833.9333333333333,1011.14,1667.0,48.81333333333334,15.533333333333333,1569.5333333333333,7.88,11.479999999999999,666.6666666666666,4.3533333333333335,1506.6666666666667,2.7266666666666666,1.9266666666666667,265.8466666666667,6.346666666666667,1375.2666666666667,280.6666666666667,11.046666666666665,1411.4,288.6666666666667,2351.8,260.6666666666667,,,,,,,,,,,,2.475,0.09999999999999999,10.0,1600.0,7.25,650.0,10.68,21.845,7.066666666666666,4.966666666666667,15.813333333333333,
강원,20160409,14.907692307692308,19.923076923076923,1488.1538461538462,8.476923076923077,697.7692307692307,985.9461538461538,987.5461538461539,903.6153846153846,983.8461538461538,1675.4615384615386,1011.9000000000001,1014.0692307692308,815.0,1009.3538461538462,1644.3846153846155,57.16153846153846,36.23076923076923,509.46153846153845,9.307692307692308,12.146153846153847,1884.6153846153845,5.6692307692307695,161.53846153846155,2.8923076923076922,2.3923076923076922,233.05384615384614,6.184615384615385,1269.6923076923076,249.23076923076923,11.26923076923077,1303.4615384615386,250.0,2479.6923076923076,228.46153846153845,,,,,,,,,,,,3.95,3.05,9.0,1300.0,7.5,1100.0,6.4,15.569999999999999,4.55,3.3,14.538461538461538,
경북,20160409,16.82,24.386666666666667,1484.9333333333334,9.513333333333332,552.2666666666667,998.58,1000.6266666666667,716.0,995.7,1635.8,1012.6666666666666,1015.0799999999999,695.6666666666666,1009.36,1630.1333333333334,47.95333333333333,19.8,1315.2666666666667,8.46,10.753333333333334,1066.6666666666667,5.6866666666666665,1226.6666666666667,2.6,2.033333333333333,253.07333333333332,5.566666666666666,1242.4,260.0,9.726666666666667,1288.6666666666667,264.6666666666667,2248.4,245.33333333333334,,,,,,,,,,,,4.325,0.125,38.0,1200.0,7.75,950.0,8.993333333333334,18.165,6.466666666666666,4.033333333333333,16.153333333333332,
